timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-16T20:22:05,solar_prediction_real_data,44f7f9d1-0917-40a2-81f3-89ef10ca705f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.672192199999699,0.0004279086267412,5.577397119186403e-05,270.0,1.470956215310378,10.0,0.0005753383574999,3.134446952e-06,2.1308574444441955e-05,0.0005997813788964,India,IND,karnataka,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x NVIDIA GeForce GTX 1650,77.591,12.9753,15.76885223388672,machine,N,1.0
2025-06-16T20:22:24,solar_prediction_real_data,44f7f9d1-0917-40a2-81f3-89ef10ca705f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.78652829999919,0.0014949336496423,5.5809160220377134e-05,270.0,1.695822574941772,10.0,0.0020088458099999,1.2138065266000002e-05,7.440123666666398e-05,0.0020953851119326,India,IND,karnataka,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x NVIDIA GeForce GTX 1650,77.591,12.9753,15.76885223388672,machine,N,1.0
2025-06-16T20:24:16,solar_prediction_real_data,44f7f9d1-0917-40a2-81f3-89ef10ca705f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,138.6448335999994,0.0076466163483753,5.5152551666197854e-05,270.0,0.3936050239140513,10.0,0.0103351550624999,0.0,0.0003827828586111,0.010717937921111,India,IND,karnataka,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x NVIDIA GeForce GTX 1650,77.591,12.9753,15.76885223388672,machine,N,1.0
2025-06-17T10:02:49,solar_prediction_real_data,87388b20-b159-4cae-87c9-2d0d83598ec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.457564699994691,0.0002485994067222,5.577022958803447e-05,270.0,1.482506457009441,10.0,0.0003342461324997,1.8352792460000003e-06,1.2369836111105943e-05,0.0003484512478568,India,IND,,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x NVIDIA GeForce GTX 1650,79.0011,21.9974,15.76885223388672,machine,N,1.0
2025-06-17T10:03:10,solar_prediction_real_data,87388b20-b159-4cae-87c9-2d0d83598ec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.786027799993462,0.0013795664684211248,5.350054219756463e-05,270.0,1.4216766919120551,10.0,0.0018706709774995033,-6.254727226000001e-06,6.926357527776823e-05,0.0019336798255512717,India,IND,,,,Windows-11-10.0.26100-SP0,3.12.7,3.0.2,12,11th Gen Intel(R) Core(TM) i5-11400H @ 2.70GHz,1,1 x NVIDIA GeForce GTX 1650,79.0011,21.9974,15.768852233886719,machine,N,1.0
